unique_key,blockchain,block_month,block_date,block_time,block_number,tx_hash,evt_index,trace_address,token_standard,tx_from,tx_to,tx_index,from,to,contract_address,symbol,amount_raw,amount,price_usd,amount_usd
ed13165f63d847b1c002fb6254b9e822,ethereum,2022-11-01,2022-11-17,2022-11-17 20:05:59.000 UTC,15992016.0,0x85d5512a17fd557defb8a2fc93973169213a7d519b0b6afc9ecec75b36262943,306,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x40a2accbd92bca938b02010e17a5b8929b49130d,146,0x8b5995b65edef00eeda0eb38488536cb8bebff61,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,160715000000000000000000,160715.0,0.516932,83078.72638
67941d6fe6ddce365b7fb87bb71f4d68,ethereum,2022-12-01,2022-12-06,2022-12-06 07:24:11.000 UTC,16124238.0,0xfc3cce70df2f195e4df9234fc5807e6020ebb8217d23049a8e36a34bb4f8249e,40,<nil>,erc20,0x2bb718a3986c36c6e02d8d15cda4370820d08169,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,11,0xd9b311d6678edb14ada24829cd9ae09fcc0f0704,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,37500000000000000000000000,37500000.0,0.483114,1.8116775e+07
bc4a88bb6f80a8e1821a9bfa47d68b00,ethereum,2022-10-01,2022-10-11,2022-10-11 19:41:47.000 UTC,15727022.0,0x3dad04afdec319f31fa19630a9305ce1882df0a6a2017abb0b6977408ed151e4,124,<nil>,erc20,0x2bb718a3986c36c6e02d8d15cda4370820d08169,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,91,0xd9b311d6678edb14ada24829cd9ae09fcc0f0704,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,37500000000000000000000000,37500000.0,0.562794,2.1104775e+07
a13d6af42d48d2f640cba5cd5b5854af,ethereum,2022-03-01,2022-03-05,2022-03-05 08:59:59.000 UTC,14325926.0,0x5cc7014b5af1037d9379eaa5b58fa6c57f97bc6927fcb7bb0c88e92918e2c313,272,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,124,0x783082e30976b7c8f73fba8b845a0b5c4c095e18,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,192858000000000000000000,192858.0,1.35,260358.30000000002
87b188355d8c29f74a31517fc685e291,ethereum,2023-07-01,2023-07-12,2023-07-12 06:31:23.000 UTC,17675719.0,0x694018579f327f19f69303957931999c716d148847da7ab47b1ca6844c928268,67,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,48,0xc6b0fcf6c39befa089abe9a223113a205d2628f3,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,1058862000000000000000000,1058862.0,0.323201,342225.257262
29304fc12e1d4efd8bece6c319fe62be,ethereum,2022-03-01,2022-03-11,2022-03-11 11:48:48.000 UTC,14365346.0,0x15be302b9bf639a4395c1ced5535554c1680b0755a87ccb24e39c9cfd943fa72,314,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,219,0x1632af69ea3acc750d4478db576b9ba25415d3c1,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,12000000000000000000000000,12000000.0,1.35,1.6200000000000002e+07
162c5780496c1ba18b369c5c90de6925,ethereum,2022-02-01,2022-02-11,2022-02-11 08:17:44.000 UTC,14183633.0,0xa59825029e6765325a19ff9d218bb270036745a0049fc02d7ca78c71d34047d9,523,<nil>,erc20,0xf933d276125767e9f2cba6b0461a974606c307f4,0x06a77eb094ef4e0ca19729770b6b115b57e188f8,151,0x06a77eb094ef4e0ca19729770b6b115b57e188f8,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,61715940000000000000000000,61715940.0,1.81,1.117058514e+08
218803344ef9b7fea0e7753a1af9a5f5,ethereum,2023-07-01,2023-07-12,2023-07-12 06:30:35.000 UTC,17675715.0,0x9c7824ff04d06a69e01f162d18222878525c541789e38fcbf19749569f493fd7,208,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,66,0x73a81b446578985d34cfdb8a22707390cbf052bf,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,96429000000000000000000,96429.0,0.323201,31165.949229
55720a1ae6a2e619afd2e27bb6a0495e,ethereum,2022-01-01,2022-01-10,2022-01-10 12:27:31.000 UTC,13977774.0,0xc8500ed9b5915bd10af754e3108660f1a8b8ef523d6ebefa9e45e4a16496854e,97,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,68,0xf7884aa790ff2ee55970eef08d43cbc16950498e,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,107749998000000000000000000,107749998.0,2.12,2.2842999576000002e+08
8b0f216b0107b160f9f445ddfa426358,ethereum,2024-03-01,2024-03-16,2024-03-16 11:51:59.000 UTC,19447276.0,0x673bc3bdfed346178acf21e7fa60e92f168ee894a9b30c13fe0e3df4619b6e6e,70,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,13,0x5f08b291edc5498285298d892e95adc4e7133236,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,87255000000000000000000,87255.0,0.602926,52608.30813
ce77eebbb0ccbd4269e0626af0da1c40,ethereum,2023-05-01,2023-05-24,2023-05-24 06:07:23.000 UTC,17327170.0,0x6841df6e11a5c91683a7e137003a1d6453d68ed2e58e0da0fdd73aee110d7c80,58,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,59,0x99ffa8bb8695cfb5bc16153715f1a23b642df71b,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,932898000000000000000000,932898.0,0.395377,368846.412546
9069634faf1a7fec8aca63ac4e30bce8,ethereum,2022-07-01,2022-07-19,2022-07-19 16:35:46.000 UTC,15174153.0,0xfb405df5e79cc60752d55e3671fa35e4e9bbff10da321daef9333c242621ec39,83,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x40a2accbd92bca938b02010e17a5b8929b49130d,52,0x55d3118f471aec1611cfabc57f66fcdc32ad2b50,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,535715000000000000000000,535715.0,0.736618,394617.31187
a32316b1a7575f0d85e6d04be4bd2455,ethereum,2023-08-01,2023-08-29,2023-08-29 10:29:59.000 UTC,18019690.0,0xec743a4edf98501e43b4cf0f11debeb19532ec56434de2ce4591aeecf1b70d34,51,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,22,0xbddf91ea1f456b1b5fa7276524482e70d44522d7,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,589290000000000000000000,589290.0,0.241222,142149.71237999998
876192827eea264f81cf49e9a4045524,ethereum,2022-03-01,2022-03-05,2022-03-05 09:01:55.000 UTC,14325932.0,0x3ea353332ef1bd91473ab1de9849516082d7f011bbedc2a1bcbf89388fe9f3a7,91,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,91,0x57881353f1524e3bd92026fc146273828383f9bb,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,12857148000000000000000000,12857148.0,1.35,1.73571498e+07
98a4f903e7e1f4adde3f33dda3295422,ethereum,2022-06-01,2022-06-08,2022-06-08 08:22:31.000 UTC,14925694.0,0xbc6fe93bffe2e5d4b25d354d3b65c0f95a6888a77ca17c3db39332850ee7f880,221,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x40a2accbd92bca938b02010e17a5b8929b49130d,146,0x494e56ad8b4ccc6bec2954152bb728065c1b9e6b,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,1071430000000000000000000,1071430.0,0.830331,889641.54333
4bb2409c9e50535854eb8bd6a3aea170,ethereum,2021-12-01,2021-12-02,2021-12-02 12:33:21.000 UTC,13727373.0,0xcc2024deafa90527bf9ef852cb3566d3cca356b4ffab43a9755d1021caa00d3d,389,<nil>,erc20,0x2bb718a3986c36c6e02d8d15cda4370820d08169,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,318,0xd9b311d6678edb14ada24829cd9ae09fcc0f0704,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,37500000000000000000000000,37500000.0,3.49,1.3087500000000001e+08
2420886b8323d7f501985674884a4cb6,ethereum,2023-09-01,2023-09-25,2023-09-25 19:47:35.000 UTC,18214981.0,0x68f9a8f1bfaa2c3b1fd88cd159e23cf0fa8864108ed7cafc940e4efdc0a2f4cb,213,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,85,0x271136502bed531f14da1ec9121c72932248e329,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,1092856800000000000000000,1092856.8,0.262606,286990.7528208
680fb9eeb395eecb9f5633dfcce2114a,ethereum,2024-06-01,2024-06-13,2024-06-13 13:04:11.000 UTC,20083079.0,0x52a0a3a92dbbb5396659d9e3ee055290d98895526f70085f28749b9b6ffbaf7c,200,<nil>,erc20,0x2bb718a3986c36c6e02d8d15cda4370820d08169,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,40,0xd9b311d6678edb14ada24829cd9ae09fcc0f0704,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,37500000000000000000000000,37500000.0,0.431842,1.6194075e+07
6e55ddb5c791f7347661b06ec75bfdc7,ethereum,2023-07-01,2023-07-12,2023-07-12 06:31:23.000 UTC,17675719.0,0x694018579f327f19f69303957931999c716d148847da7ab47b1ca6844c928268,69,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,48,0xb4e4d73ba7084dba24da1eb163cd5dc52727c005,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,85716000000000000000000,85716.0,0.323201,27703.496916
5f9a8e9c3db19158dfa3cea0559c05a2,ethereum,2021-11-01,2021-11-23,2021-11-23 12:02:40.000 UTC,13670705.0,0x11b805e9f57965d793294e6d9f9afa73f156ae993dd154cacf03526377c2548e,208,<nil>,erc20,0x2203ce18186a45e2320d6ffd72adc80f02562095,0x06a77eb094ef4e0ca19729770b6b115b57e188f8,136,0x06a77eb094ef4e0ca19729770b6b115b57e188f8,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,40000000000000000000000000,40000000.0,3.83,1.532e+08
cb5ede20cd9682def2c1c4fcbe196005,ethereum,2024-06-01,2024-06-06,2024-06-06 09:09:11.000 UTC,20031798.0,0xbd67eadaaa9f5385e89419591f04296fc451161a2f92db8364f9a641d402c121,14,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0,0x2da3ad62dba32d87abd9beaddcc95a258ce75cb9,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,164826000000000000000000,164826.0,0.474351,78185.377926
c91266c7ee4a27b7aa59febb9bf2a1ce,ethereum,2023-07-01,2023-07-12,2023-07-12 06:30:35.000 UTC,17675715.0,0x9c7824ff04d06a69e01f162d18222878525c541789e38fcbf19749569f493fd7,207,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,66,0x3a3f0cdcbec4fbdcec2c257d1d1c9664a63c1063,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,214290000000000000000000,214290.00000000003,0.323201,69258.74229000001
541be612bbb9624f10f9da01636ab82d,ethereum,2024-06-01,2024-06-06,2024-06-06 09:09:11.000 UTC,20031798.0,0xbd67eadaaa9f5385e89419591f04296fc451161a2f92db8364f9a641d402c121,17,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0,0xc3016cd3baf31ff5ba6cfbf595ad5923d04bc6fc,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,926445000000000000000000,926445.0,0.474351,439460.112195
e289ea683d5f927cea1e0730053ec20b,ethereum,2021-12-01,2021-12-29,2021-12-29 19:09:09.000 UTC,13902047.0,0x7173002ff94e105b72d3a5b278c645f57cd87644ecae6bb517f3f5899534357d,166,<nil>,erc20,0x2bb718a3986c36c6e02d8d15cda4370820d08169,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,117,0xc2175a178e647990fc3a81c95994271966e415c4,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,642858000000000000000000,642858.0,2.46,1.58143068e+06
53bd2c65547b24b9257185724fd63ca7,ethereum,2024-02-01,2024-02-27,2024-02-27 16:29:23.000 UTC,19320087.0,0x34a41772edfd7157f387ea7e1dac335a07f1582e155c961d12ed4c4f648010e9,225,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,73,0xd6783229f336aabacc6490371e2b8fcb59e27075,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,898037000000000000000000,898037.0,0.484618,435204.894866
b9d308e3b63f3549b8c9f25c922fab27,ethereum,2022-06-01,2022-06-30,2022-06-30 15:38:08.000 UTC,15051114.0,0x797c1e78bf52f30c7bad5628d60371a4e5e4e1de6dc76fe5c38cfaa34c9fe53f,232,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,139,0x57881353f1524e3bd92026fc146273828383f9bb,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,10714290000000000000000000,10714290.0,0.687423,7.36524937467e+06
4e78f651627d13749eab90ffc9b24d7c,ethereum,2022-11-01,2022-11-17,2022-11-17 20:05:59.000 UTC,15992016.0,0x85d5512a17fd557defb8a2fc93973169213a7d519b0b6afc9ecec75b36262943,264,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x40a2accbd92bca938b02010e17a5b8929b49130d,146,0x92a77c2c77f678d10db11af2faf943ff6957d1e8,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,1071430000000000000000000,1071430.0,0.516932,553856.4527599999
8bf744978aa93762c9224354f3f2ac55,ethereum,2022-11-01,2022-11-17,2022-11-17 20:05:59.000 UTC,15992016.0,0x85d5512a17fd557defb8a2fc93973169213a7d519b0b6afc9ecec75b36262943,287,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x40a2accbd92bca938b02010e17a5b8929b49130d,146,0x3755f2036785b00b677c99003db944987586356d,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,105000000000000000000000,105000.0,0.516932,54277.85999999999
2a365205df9300488b51d9e571522c29,ethereum,2023-08-01,2023-08-08,2023-08-08 14:19:59.000 UTC,17870759.0,0x0a6e9285a5e095da6e0bd624a692d0b75100474c51cf3bfd13b7376f501b01ca,60,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,20,0xf96aae0d074fa6bea173be1a349cbdd08d38845b,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,642858000000000000000000,642858.0,0.304342,195648.68943600002
9048f97e7861f408b4fc235b74310fea,ethereum,2023-07-01,2023-07-12,2023-07-12 06:31:23.000 UTC,17675719.0,0x694018579f327f19f69303957931999c716d148847da7ab47b1ca6844c928268,66,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,48,0x8b90f6484707930a345783f32d9c91fe18e56ee3,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,75000000000000000000000,75000.0,0.323201,24240.075
c24a218043c1d44e80643bf18a083ff8,ethereum,2023-08-01,2023-08-29,2023-08-29 10:29:11.000 UTC,18019686.0,0xe162aa2689947ea8171762762f1ee89b49f53f407bc774c4de4943ffebee4cde,165,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,52,0x8ee1314e3dc91819abeaeaa81468ca18f4b49e43,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,128572000000000000000000,128572.0,0.241222,31014.394983999995
84ac068032a7744c2246943dc49e45c3,ethereum,2023-08-01,2023-08-08,2023-08-08 14:21:35.000 UTC,17870767.0,0x58047a3c8f0ef5c3fa428791f2233947223767ad32b4602d4e459a13be4cf0b9,139,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,56,0x27669f1fc44acf5efa3b04ffa20c2a14f1d6125d,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,126054000000000000000000,126054.0,0.30419,38344.36626
fd69b7ca732b6e2ee3522caefb754f06,ethereum,2023-06-01,2023-06-02,2023-06-02 07:43:35.000 UTC,17391653.0,0x6d6c92600f61e7fb9c802ebb5093864f4e4b8e5f43af966ac01d8063b42840e8,154,<nil>,erc20,0x2bb718a3986c36c6e02d8d15cda4370820d08169,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,62,0xd9b311d6678edb14ada24829cd9ae09fcc0f0704,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,37500000000000000000000000,37500000.0,0.366902,1.3758825e+07
1537df1120451129e7057497a3f7c2c0,ethereum,2023-06-01,2023-06-02,2023-06-02 08:17:11.000 UTC,17391819.0,0x30bd357762e21dc0de2c577cba44d08b3fecc2156cccdcac6a2164a1d63e4a58,128,<nil>,erc20,0x3a6ed6885608ead8174789a81eb2b05600ca89f8,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,21,0xbd3170b17378aef784eab3a177db1f998474016a,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,214290000000000000000000,214290.00000000003,0.366741,78588.92889000001
81f8fa92c25659402e54acc9f5c98cae,ethereum,2023-09-01,2023-09-06,2023-09-06 08:09:11.000 UTC,18076127.0,0xc9bd393378f34705807a3b281e5fc526d8843e4b59dc80eb09cfb3b9e517af17,96,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,72,0xb29130cbcc3f791f077eade0266168e808e5151e,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,10008809037576949861310249,10008809.03757695,0.244104,2.4431903213086836e+06
4f255c275ae487e68ee85e182cbb6b94,ethereum,2024-12-01,2024-12-04,2024-12-04 15:16:59.000 UTC,21329971.0,0x3a09cc2bb4f6e4a24df3b13f61b9c1c5cb0ee1fa72cb283f8d00c7d0b5d0bfe0,229,<nil>,erc20,0x2bb718a3986c36c6e02d8d15cda4370820d08169,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,124,0xd9b311d6678edb14ada24829cd9ae09fcc0f0704,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,37500000000000000000000000,37500000.0,0.542719,2.03519625e+07
2f5e083eccbd627bae31b5418915dc2b,ethereum,2022-11-01,2022-11-29,2022-11-29 11:37:35.000 UTC,16075397.0,0xa836cee509623ccf6a2ccb7ff0d5ccfc148bdaf84db8fbe6af2f7a4bd8f2d6af,212,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x40a2accbd92bca938b02010e17a5b8929b49130d,122,0xdde836ec76050f634f1de96178337346e6c3a3b5,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,450002000000000000000000,450002.0,0.521004,234452.842008
e42884aa39e847277d4dc5c268817dee,ethereum,2023-11-01,2023-11-20,2023-11-20 17:37:35.000 UTC,18614530.0,0x3f3b3fd7ec0825045773e6ee5777daaef6bca951372fbf9d1826488156bf9305,144,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,56,0x51f9a155ca95705f1e315565e6fee25f92bf1a65,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,788358000000000000000000,788358.0,0.360347,284082.440226
f070be371ae3749a18bb26fa4f15468b,ethereum,2022-11-01,2022-11-17,2022-11-17 20:05:59.000 UTC,15992016.0,0x85d5512a17fd557defb8a2fc93973169213a7d519b0b6afc9ecec75b36262943,265,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x40a2accbd92bca938b02010e17a5b8929b49130d,146,0x5393a1f733b3b918d9d1d38f828ea48ac4d6de9d,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,535715000000000000000000,535715.0,0.516932,276928.22637999995
b8c3a82d6d48f0fd0665a9a3fbff229f,ethereum,2023-02-01,2023-02-24,2023-02-24 15:51:35.000 UTC,16699198.0,0xef24fc426483ff81fafc3e1450de6bd2d6ca8af592af771d1643dfbeaefbb88b,150,<nil>,erc20,0xb1a308e7f02798377b7acf685e997e3d774c5863,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,63,0x73a30f94c2bcfe7ad19949d1ace936bf45e19ab7,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,107145000000000000000000,107145.0,0.603504,64662.436080000014
9e263a8eb2bef963476869263d9e8307,ethereum,2023-01-01,2023-01-11,2023-01-11 10:53:47.000 UTC,16383101.0,0x52e14177117d43fe308e50e570d3db38b224b37e22162007984f875b44fb0a34,196,<nil>,erc20,0x58b5daf5662425c1b8ab4be8b3a53e8a2374dbf1,0x40a2accbd92bca938b02010e17a5b8929b49130d,94,0x46f6bb6b370b41102d495cc562f596cf3ae38714,0x5e89f8d81c74e311458277ea1be3d3247c7cd7d1,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,857144000000000000000000,857144.0,0.424985,364273.34284
